Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
3,4,35.00000,410,HOR,R2,13/11/2018,23.704,23.317,1.59,AVATAR MAXIMUS (23.59),10.7225,44,M  C1,3.8,7,
2,1,35.00000,410,HOR,R3,20/11/2018,23.952,23.181,2.01,CRYMELON ANNIE (23.81),10.732,72,M  C5,2.9,7,
2=,1,35.00000,425,BEN,R3,30/11/2018,24.21,23.71,4.61,DYBALA (23.89),6.6735,332,M  C3,6.8,X67,
2,6,34.90000,410,HOR,R4,04/12/2018,23.729,23.322,1.64,GO SLOW GOLDY (23.61),10.7,43,S  C2,10.3,X67H,
3,6,34.80000,410,HOR,R4,11/12/2018,23.665,23.205,2.06,KRAKEN DUST (23.52),10.7,42,M  C2,14,X67F,
6,4,34.70000,410,HOR,R3,18/12/2018,24.204,23.035,13.84,MY NAME'S BARRY (23.24),10.809,76,M  C8,13.3,X67,
4,8,34.90000,440,SLE,R2,23/12/2018,25.279,24.899,4.33,OHANA LAD (24.98),5.6195,863,S  C1,7.9,RWH,
R,,,440,SLE,R7,31/12/2018,,25.018,-,LOCKED IN (25.02),,,,0,RWF,
1,7,35.50000,390,SHP,R11,31/12/2018,22.788,22.339,0.67,WENDY MARIA (22.84),8.7805,31,M  C2,3,7,
4,8,35.80000,425,BEN,R2,05/01/2019,24.521,23.931,5.64,RIDE HIGH (24.13),6.896,874,S  C1,18.8,X67,
2,6,34.90000,410,HOR,R3,09/01/2019,23.859,23.608,0.27,MIDNIGHT TITAN (23.84),10.6905,56,M  C5  SW,8.1,X67H,
A,6,,410,HOR,,15/01/2019,,,-,,,,,,X67F,
6,6,34.50000,390,WBL,R3,17/01/2019,22.745,21.984,6.06,SPEEDY DENEHOLME (22.32),8.8805,76,M  C6,12.4,X67,
3,6,34.40000,390,BAL,R1,23/01/2019,22.706,21.98,5.81,BLACKPOOL FUNK (22.30),8.767,54,S  C4,4.6,X67,
8,5,34.40000,450,BAL,R4,30/01/2019,26.236,25.202,12.56,ASTON VANQUISH (25.36),6.76575,687,M  C4,30.7,X67,
4,2,34.10000,450,SHP,R5,04/02/2019,26.068,25.175,1.66,KRAKEN GRETA (25.95),6.8445,643,M  C1,5.7,T3-6,
6,7,33.60000,300,HVL,R4,12/04/2019,17.005,16.711,3.40,KIREINA (16.77),4.065,5,M  C2,5.9,6APM,
6,8,33.20000,425,BEN,R2,01/05/2019,24.822,24.152,6.66,KELLI POCHETTE (24.36),6.73925,346,M  C5,8.2,RWAPM,
7,1,33.00000,425,BEN,R9,08/05/2019,25.029,24.096,13.33,SIZZLIN' SANCHEZ (24.10),6.88325,757,S,8,6APM,
7,6,33.10000,450,SHP,R3,13/05/2019,26.165,25.83,3.70,MIDNIGHT BLING (25.91),6.88,334,M,12.2,T3-RW,
2,4,33.20000,450,SHP,R5,20/05/2019,25.976,25.76,0.61,ROCKY TWO (25.93),6.76,111,M,14.1,T3-RW,
3,6,33.60000,450,SHP,R7,27/05/2019,26.079,25.473,0.71,YONDU (26.03),6.7875,221,M,2.4,T3-RW,
2,3,34.10000,450,SHP,R5,03/06/2019,25.907,25.445,0.83,SACRE BLEU (25.85),6.867,553,M  C8,5.3,T3-6,
1,6,34.50000,450,SHP,R4,10/06/2019,25.865,25.648,1.79,OSHKOSH NAR (25.99),6.67,111,M  SW,2.4,T3-RW,
1,8,34.20000,450,SHP,R7,17/06/2019,25.831,25.719,1.11,UPRISING (25.91),6.677,211,M  C1,4.5,T3-5,
6,6,34.40000,450,SHP,R8,24/06/2019,26.264,25.805,5.89,MI ROMA (25.85),6.93475,875,M  C3,3.1,T3-5,
7,6,33.90000,390,SHP,R9,15/07/2019,22.875,22.316,5.74,ASTON JYNX (22.47),8.824,87,M  C8,6.3,T3-5,
4,4,33.90000,390,SHP,R10,22/07/2019,22.782,22.387,4.90,KRAKEN MAXI (22.44),8.7095,54,M  C1,8.5,T3-5,
3,2,34.50000,390,SHP,R12,29/07/2019,22.706,22.329,1.30,ASTON JEWEL (22.62),8.59,11,M  C2,4.4,T3-5,
5,1,35.20000,390,SHP,R9,05/08/2019,23.025,22.26,7.10,GOLD ODESSA (22.53),8.9825,55,M  C9,5.8,T3-5,
6,3,34.80000,425,BEN,R9,14/08/2019,24.549,24.118,4.40,MI ROMA (24.24),6.7555,666,M,14.6,T3-5,
2,6,34.00000,390,SHP,R10,19/08/2019,22.619,22.328,1.53,WINLOCK HOMES (22.51),8.67675,53,M  C2,6.5,T3-5,
2,5,33.40000,390,SHP,R10,26/08/2019,22.693,22.278,0.46,BLAZIN' RUBY (22.66),8.721,66,M  C2,14.2,T3-5,
7,2,33.00000,390,SHP,R10,02/09/2019,23.162,22.484,8.76,BLAZIN' RUBY (22.55),9.17675,86,M  C4,7,T3-5,
7,7,32.70000,450,SHP,R8,09/09/2019,26.659,25.738,13.16,NITRO NICOLE (25.74),6.9445,334,M  C5,7.6,T3-5,
7,7,32.70000,390,SHP,R7,16/09/2019,23.649,22.473,16.80,ATLAS BOMBSHELL (22.47),9.0645,67,M  C8,8.6,T3-5,
4,8,33.40000,425,BEN,R12,25/09/2019,24.655,24.228,5.26,BLAZIN' BULLA (24.29),6.725,344,M  C1,17.8,T3-5,
3,1,33.20000,390,SHP,R12,30/09/2019,22.818,22.146,2.80,HELLO COBBER (22.62),8.5725,22,M,6.8,T3-5,
4,4,32.90000,390,SHP,R11,21/10/2019,22.73,22.287,3.64,ASTON VERVE (22.48),8.67,44,M  C1,17.6,T3-5,
6,7,33.60000,390,SHP,R8,31/10/2019,22.834,22.313,5.49,ALMENDRA (22.45),8.8825,56,M  C1,5.2,T3-5,
6,3,33.10000,390,SHP,R12,18/11/2019,23.142,22.149,11.30,AGENT VOILET (22.35),9.07675,56,M  C10,6.9,T3-5,
6,5,33.50000,390,SHP,R10,23/11/2019,22.574,21.947,8.96,AMY AMOUR (21.95),8.64625,64,M  C2,25.2,X45,
R,,,390,SHP,R12,02/12/2019,,22.02,-,BLAZIN' BULLA (22.59),,,,0,T3-5,
6,4,33.90000,425,BEN,R11,04/12/2019,24.974,23.731,17.76,RIDE HIGH (23.73),6.83775,577,M  C3,20.3,T3-5,
3,6,34.50000,390,SHP,R11,09/12/2019,23.082,22.466,5.43,KRAKEN COURAGE (22.70),9.035,64,M  C5,3.5,T3-5,
-,2,,390,SHP,R5,16/12/2019,,,-,,,,,,T3-5,
